lat,lon,populacija,kategorija,boja,tip_punjaca
25.19583356855,51.57083240705003,106.06521606445312,1,red,AC nivo 2
25.22083356845,51.58749907365003,104.8079833984375,1,red,AC nivo 2
25.37083356785,51.379165741150025,104.5064697265625,4,green,AC nivo 2
25.27916690155,51.39583240775003,103.570556640625,3,yellow,Ultra brzi
25.37916690115,51.52916574055003,102.72187042236328,2,blue,DC
25.21250023515,51.59583240695003,102.70532989501953,2,blue,DC
25.162500235350002,51.52916574055003,99.43623352050781,1,red,AC nivo 2
25.17083356865,51.39583240775003,97.69680786132812,1,red,AC nivo 2
25.387500234450002,51.40416574105003,95.24170684814453,1,red,AC nivo 2
25.20416690185,51.612499073550026,93.78349304199219,2,blue,DC
25.254166901650002,51.59583240695003,93.28401184082031,2,blue,DC
25.37083356785,51.54583240715003,92.36847686767578,2,blue,DC
25.17916690195,51.520832407250026,91.83314514160156,1,red,AC nivo 2
25.23750023505,51.59583240695003,89.48900604248047,2,blue,DC
25.37916690115,51.37083240785003,89.39618682861328,2,blue,DC
25.21250023515,51.604165740250025,87.80682373046875,2,blue,DC
25.17083356865,51.35416574125003,87.12320709228516,1,red,AC nivo 2
25.412500234350002,51.379165741150025,82.77658081054688,2,blue,DC
25.35416690125,51.36249907455003,82.7326431274414,3,yellow,Ultra brzi
25.35416690125,51.48749907405003,82.5678939819336,4,green,AC nivo 2
25.17083356865,51.36249907455003,81.8276138305664,1,red,AC nivo 2
25.36250023455,51.41249907435003,81.5956802368164,1,red,AC nivo 2
25.39583356775,51.379165741150025,79.92041778564453,1,red,AC nivo 2
25.24583356835,51.57916574035003,79.63251495361328,2,blue,DC
25.37083356785,51.52916574055003,79.6255874633789,3,yellow,Ultra brzi
25.24583356835,51.59583240695003,77.08476257324219,2,blue,DC
25.27083356825,51.604165740250025,76.83927917480469,1,red,AC nivo 2
25.162500235350002,51.50416574065003,72.32769775390625,3,yellow,Ultra brzi
25.27083356825,51.57916574035003,69.78233337402344,1,red,AC nivo 2
25.26250023495,51.58749907365003,67.35157012939453,2,blue,DC
25.26250023495,51.59583240695003,66.3974380493164,3,yellow,Ultra brzi
25.17083356865,51.520832407250026,66.00608825683594,3,yellow,Ultra brzi
25.39583356775,51.470832407450025,63.908809661865234,1,red,AC nivo 2
25.29583356815,51.57083240705003,62.747589111328125,1,red,AC nivo 2
25.40416690105,51.470832407450025,62.51492691040039,1,red,AC nivo 2
25.36250023455,51.39583240775003,59.11345672607422,2,blue,DC
25.28750023485,51.604165740250025,58.924530029296875,2,blue,DC
25.21250023515,51.612499073550026,57.108795166015625,2,blue,DC
25.17916690195,51.49583240735003,56.152320861816406,1,red,AC nivo 2
25.27916690155,51.37083240785003,55.08086395263672,1,red,AC nivo 2
25.27916690155,51.612499073550026,55.05941390991211,2,blue,DC
25.36250023455,51.40416574105003,54.99964141845703,3,yellow,Ultra brzi
25.20416690185,51.57916574035003,51.2860221862793,1,red,AC nivo 2
25.27057813086754,51.53747805404477,11772.971354166666,1,red,AC nivo 2
25.270991325300358,51.53772154058168,11772.971354166666,1,red,AC nivo 2
25.270790353448334,51.53761582937814,11772.971354166666,1,red,AC nivo 2
25.270885293903902,51.52905804092429,10420.904296875,1,red,AC nivo 2
25.27082649891919,51.529163222548824,10420.904296875,1,red,AC nivo 2
25.27083676922432,51.52900540579481,10420.904296875,2,blue,DC
25.27906485432298,51.537705177446796,9931.800130208334,1,red,AC nivo 2
25.27912680967856,51.53762675217375,9931.800130208334,1,red,AC nivo 2
25.279239233361857,51.537588713112775,9931.800130208334,1,red,AC nivo 2
25.2791872818571,51.54590726596337,9580.222005208334,4,green,AC nivo 2
25.279167074699917,51.545748836112395,9580.222005208334,2,blue,DC
25.27890374272003,51.54585956513226,9580.222005208334,1,red,AC nivo 2
25.279356586619794,51.52078086871756,9235.32421875,3,yellow,Ultra brzi
25.279094770742525,51.52081126910577,9235.32421875,3,yellow,Ultra brzi
25.279306055183373,51.52107710999749,9235.32421875,2,blue,DC
25.27913583554556,51.529162260068176,8383.805989583334,2,blue,DC
25.279017498609306,51.52900362159815,8383.805989583334,1,red,AC nivo 2
25.27897943355436,51.528987534282564,8383.805989583334,1,red,AC nivo 2
25.27097163434314,51.545871191994046,6730.662109375,3,yellow,Ultra brzi
25.270817310921995,51.54583710311453,6730.662109375,2,blue,DC
25.27068858424743,51.54563527812249,6730.662109375,3,yellow,Ultra brzi
25.28744175618569,51.512456332602355,5995.368489583333,1,red,AC nivo 2
25.287573720629258,51.512370795994,5995.368489583333,1,red,AC nivo 2
25.28729777298949,51.51248373018329,5995.368489583333,2,blue,DC
25.20429905618189,51.404361352603054,5856.904947916667,2,blue,DC
25.204080569409562,51.40395160030752,5856.904947916667,1,red,AC nivo 2
25.204244456331985,51.40438882471902,5856.904947916667,2,blue,DC
25.279174821888294,51.5125217462112,5785.66015625,3,yellow,Ultra brzi
25.27930942492484,51.512296472450515,5785.66015625,2,blue,DC
25.279257693237277,51.512400588027546,5785.66015625,1,red,AC nivo 2
25.262499947264292,51.53750116308461,5719.674479166667,2,blue,DC
25.262382019952923,51.537328969816286,5719.674479166667,1,red,AC nivo 2
25.262539137477507,51.53742692701194,5719.674479166667,2,blue,DC
25.245870922933904,51.554351699608034,5185.696940104167,2,blue,DC
25.24592162374799,51.55389562118667,5185.696940104167,2,blue,DC
25.24590960572038,51.554282254699274,5185.696940104167,4,green,AC nivo 2
25.262590124136143,51.52908835717173,5185.630533854167,2,blue,DC
25.26249465128543,51.52916184935968,5185.630533854167,1,red,AC nivo 2
25.26238565653091,51.52892292473326,5185.630533854167,2,blue,DC
25.187611007837937,51.412265490239314,4893.222005208333,2,blue,DC
25.18746490191926,51.412437243258616,4893.222005208333,2,blue,DC
25.187506857221873,51.41243646186846,4893.222005208333,3,yellow,Ultra brzi
25.270841829258146,51.52081610105282,4696.898763020833,1,red,AC nivo 2
25.270853816268275,51.52078879377482,4696.898763020833,3,yellow,Ultra brzi
25.27077315472112,51.52089909091318,4696.898763020833,1,red,AC nivo 2
25.287482895760412,51.50411609129029,4595.305989583333,2,blue,DC
25.287498986997196,51.50416679382436,4595.305989583333,1,red,AC nivo 2
25.28749133290667,51.504290891069004,4595.305989583333,3,yellow,Ultra brzi
25.254301120087213,51.55428223497337,4570.1640625,1,red,AC nivo 2
25.25402405988025,51.55431326257292,4570.1640625,1,red,AC nivo 2
25.254100897221374,51.55405998315587,4570.1640625,3,yellow,Ultra brzi
25.312614744436395,51.479026214788114,4482.929361979167,1,red,AC nivo 2
25.312534290801562,51.47907106657478,4482.929361979167,1,red,AC nivo 2
25.312449312913472,51.47914988484339,4482.929361979167,2,blue,DC
25.2792324272365,51.504163983344625,4421.574544270833,1,red,AC nivo 2
25.27916605072171,51.504187533453816,4421.574544270833,1,red,AC nivo 2
25.279156822494397,51.50439290536132,4421.574544270833,3,yellow,Ultra brzi
25.162489084165195,51.429129463770096,4370.424153645833,1,red,AC nivo 2
25.1624194025802,51.42925366928343,4370.424153645833,2,blue,DC
25.162437679052395,51.429048900397014,4370.424153645833,1,red,AC nivo 2
25.245639899294467,51.56236967036272,4183.655598958333,2,blue,DC
25.24581908056673,51.56239150518325,4183.655598958333,1,red,AC nivo 2
25.245739639024748,51.5625339768153,4183.655598958333,1,red,AC nivo 2
25.162542496237126,51.43753757002193,4134.505208333333,2,blue,DC
25.16248238806977,51.43759050485419,4134.505208333333,1,red,AC nivo 2
25.162440266024817,51.437657487559896,4134.505208333333,2,blue,DC
25.254372374464015,51.545791564222604,4019.001953125,1,red,AC nivo 2
25.254219198788384,51.54561368035863,4019.001953125,3,yellow,Ultra brzi
25.25396410677115,51.54567589465094,4019.001953125,2,blue,DC
25.262450304820494,51.54569390298485,3880.3336588541665,1,red,AC nivo 2
25.262616729070146,51.5459001797473,3880.3336588541665,2,blue,DC
25.26250851080103,51.54587087623811,3880.3336588541665,1,red,AC nivo 2
25.170622146982993,51.42915683469,3871.2356770833335,1,red,AC nivo 2
25.17077575953161,51.42938556484797,3871.2356770833335,1,red,AC nivo 2
25.170793920890876,51.42915862477753,3871.2356770833335,2,blue,DC
25.312605861526382,51.48747293119622,3826.6279296875,2,blue,DC
25.312436229559196,51.48774144758486,3826.6279296875,2,blue,DC
25.31264050138285,51.48765318937453,3826.6279296875,1,red,AC nivo 2
25.304207179899933,51.49594059228851,3823.6985677083335,1,red,AC nivo 2
25.304192628296548,51.496081553411194,3823.6985677083335,2,blue,DC
25.303964429836892,51.49601750676376,3823.6985677083335,2,blue,DC
25.195701608721812,51.4123527595155,3735.06640625,1,red,AC nivo 2
25.19575106403679,51.41248666691246,3735.06640625,1,red,AC nivo 2
25.195632662459275,51.41267005894181,3735.06640625,1,red,AC nivo 2
25.320913947826515,51.4794466248939,3452.3684895833335,3,yellow,Ultra brzi
25.32083862584081,51.47905862129396,3452.3684895833335,1,red,AC nivo 2
25.320768877757505,51.47907753790553,3452.3684895833335,3,yellow,Ultra brzi
25.162400394688834,51.445934063694125,3420.6663411458335,1,red,AC nivo 2
25.162632516024452,51.44584782061391,3420.6663411458335,2,blue,DC
25.162575944634856,51.44581732005862,3420.6663411458335,1,red,AC nivo 2
25.245832232267613,51.545700485637745,3370.1722005208335,3,yellow,Ultra brzi
25.245895288376605,51.54609327731408,3370.1722005208335,1,red,AC nivo 2
25.245914905244252,51.545841950526864,3370.1722005208335,2,blue,DC
25.179237547445698,51.43749859645531,3285.9303385416665,4,green,AC nivo 2
25.179262050213033,51.437352521589155,3285.9303385416665,2,blue,DC
25.17922548099253,51.437322887012755,3285.9303385416665,2,blue,DC
25.279033554092937,51.49600464005117,3259.7252604166665,1,red,AC nivo 2
25.27928565131014,51.495854464903424,3259.7252604166665,2,blue,DC
25.279077804402224,51.495934913938214,3259.7252604166665,1,red,AC nivo 2
25.179208599083744,51.42921335897188,3219.8004557291665,1,red,AC nivo 2
25.17907024314249,51.42912185199612,3219.8004557291665,1,red,AC nivo 2
25.179209099880527,51.42899167531185,3219.8004557291665,1,red,AC nivo 2
25.2876272472406,51.49566532995111,3209.1904296875,1,red,AC nivo 2
25.287438053626392,51.49578122818542,3209.1904296875,1,red,AC nivo 2
25.287514075079102,51.495759096986085,3209.1904296875,3,yellow,Ultra brzi
25.27106461515041,51.512629683900784,3192.6868489583335,3,yellow,Ultra brzi
25.27063156480946,51.5124417026916,3192.6868489583335,1,red,AC nivo 2
25.27067152205346,51.51246579670109,3192.6868489583335,2,blue,DC
25.270882770804086,51.50417750561388,3101.0475260416665,2,blue,DC
25.27076349390018,51.504014388587294,3101.0475260416665,2,blue,DC
25.270973003998755,51.50440390102742,3101.0475260416665,1,red,AC nivo 2
25.270911329128978,51.495957839187376,3041.2506510416665,1,red,AC nivo 2
25.27095301439473,51.49600050740016,3041.2506510416665,1,red,AC nivo 2
25.270827619071188,51.49587183597402,3041.2506510416665,1,red,AC nivo 2
25.170878732417275,51.445847241772434,3024.732421875,1,red,AC nivo 2
25.170885316112813,51.445981728281,3024.732421875,1,red,AC nivo 2
25.17058769568731,51.44591872197135,3024.732421875,2,blue,DC
25.17103938674279,51.43743168782161,3017.9114583333335,1,red,AC nivo 2
25.170725855910856,51.437277378758715,3017.9114583333335,1,red,AC nivo 2
25.170839218170862,51.437496545956606,3017.9114583333335,1,red,AC nivo 2
25.204238462689908,51.42090492622967,2990.8258463541665,2,blue,DC
25.204301332559204,51.4209314626081,2990.8258463541665,1,red,AC nivo 2
25.20416226609906,51.42091097430921,2990.8258463541665,2,blue,DC
25.187493954635485,51.429194001781426,2947.6227213541665,3,yellow,Ultra brzi
25.18749026351667,51.42897227837969,2947.6227213541665,3,yellow,Ultra brzi
25.187493039142225,51.42915945100133,2947.6227213541665,2,blue,DC
25.17066675092792,51.454253234500655,2878.1917317708335,3,yellow,Ultra brzi
25.170891257812006,51.45426126279896,2878.1917317708335,3,yellow,Ultra brzi
25.170855457754282,51.45416877061035,2878.1917317708335,2,blue,DC
25.304190280959574,51.487619943663695,2770.1949869791665,2,blue,DC
25.303934858793042,51.48755943415411,2770.1949869791665,1,red,AC nivo 2
25.304164549007034,51.487504919301664,2770.1949869791665,2,blue,DC
25.287507915588606,51.52081604748134,2759.3102213541665,3,yellow,Ultra brzi
25.28771674468531,51.52099076187773,2759.3102213541665,2,blue,DC
25.287502159997086,51.52073173090949,2759.3102213541665,1,red,AC nivo 2
25.170903866309033,51.46258409063395,2672.1373697916665,2,blue,DC
25.17070830593573,51.462719623978884,2672.1373697916665,2,blue,DC
25.170814277049168,51.46251101096081,2672.1373697916665,1,red,AC nivo 2
25.1793171860072,51.44575015321671,2664.07763671875,1,red,AC nivo 2
25.179189562093143,51.44585496537582,2664.07763671875,1,red,AC nivo 2
25.179142650940257,51.44583823267307,2664.07763671875,3,yellow,Ultra brzi
25.17905453090252,51.42069722872052,2646.4169921875,2,blue,DC
25.179380091341418,51.42088054660713,2646.4169921875,1,red,AC nivo 2
25.179223422409414,51.4205670909323,2646.4169921875,1,red,AC nivo 2
25.16241059688036,51.45398476908765,2609.5958658854165,1,red,AC nivo 2
25.162503556205156,51.45417183435773,2609.5958658854165,1,red,AC nivo 2
25.162738407644657,51.45428072021149,2609.5958658854165,2,blue,DC
25.187344746043692,51.45394213810882,2577.4254557291665,1,red,AC nivo 2
25.187381242783964,51.45434820835343,2577.4254557291665,1,red,AC nivo 2
25.1875412978479,51.45418551245179,2577.4254557291665,1,red,AC nivo 2
25.254141739995152,51.56266067611153,2522.8190104166665,1,red,AC nivo 2
25.25404108199416,51.56244659728162,2522.8190104166665,1,red,AC nivo 2
25.25402890131602,51.562577467899665,2522.8190104166665,1,red,AC nivo 2
25.295954319192102,51.49580401510739,2499.8922526041665,3,yellow,Ultra brzi
25.295841433169844,51.495818205904435,2499.8922526041665,1,red,AC nivo 2
25.295719896012688,51.495942429413056,2499.8922526041665,1,red,AC nivo 2
25.28745121119487,51.54578128607189,2480.4918619791665,3,yellow,Ultra brzi
25.287294434406228,51.54599933049684,2480.4918619791665,4,green,AC nivo 2
25.287406655216664,51.54569209740142,2480.4918619791665,2,blue,DC
25.320846462235927,51.47083861211882,2461.5279947916665,1,red,AC nivo 2
25.320842488511808,51.47087229473742,2461.5279947916665,1,red,AC nivo 2
25.32083430453241,51.47083232397109,2461.5279947916665,1,red,AC nivo 2
25.195823094103027,51.40417873175708,2448.9117838541665,1,red,AC nivo 2
25.195825575646477,51.4041550619538,2448.9117838541665,2,blue,DC
25.19585315280709,51.40417566275323,2448.9117838541665,1,red,AC nivo 2
25.17081237413567,51.42100242358392,2447.8577473958335,2,blue,DC
25.170858150804534,51.42075762631607,2447.8577473958335,1,red,AC nivo 2
25.170787593864624,51.4210725993817,2447.8577473958335,1,red,AC nivo 2
25.245832698429698,51.50412796820011,2416.6455078125,1,red,AC nivo 2
25.24591123496521,51.50393342947918,2416.6455078125,2,blue,DC
25.245907588993205,51.50433366037098,2416.6455078125,2,blue,DC
25.245855118503627,51.495900932544814,2397.7159830729165,2,blue,DC
25.24569293332815,51.49583826618559,2397.7159830729165,1,red,AC nivo 2
25.245688998038414,51.49585358633859,2397.7159830729165,3,yellow,Ultra brzi
25.187548364787126,51.42105809348939,2396.49072265625,2,blue,DC
25.187457416885753,51.421100062696915,2396.49072265625,2,blue,DC
25.187418765183303,51.42082380865146,2396.49072265625,3,yellow,Ultra brzi
25.16256004936421,51.595960874474436,2365.3465169270835,2,blue,DC
25.16238053434569,51.59596251921595,2365.3465169270835,1,red,AC nivo 2
25.16249027542361,51.59583251345963,2365.3465169270835,2,blue,DC
25.23750717985633,51.495819063113025,2305.86181640625,1,red,AC nivo 2
25.23760284173465,51.49561847687592,2305.86181640625,2,blue,DC
25.237659248633307,51.49574141673137,2305.86181640625,2,blue,DC
25.204230322722374,51.41261048756172,2300.47412109375,2,blue,DC
25.204008683696873,51.41256903081519,2300.47412109375,1,red,AC nivo 2
25.20403327588948,51.412635787803325,2300.47412109375,1,red,AC nivo 2
25.329194095617964,51.47093337396206,2293.0314127604165,4,green,AC nivo 2
25.329055893837484,51.47079813365859,2293.0314127604165,1,red,AC nivo 2
25.329353789124994,51.471032841466595,2293.0314127604165,1,red,AC nivo 2
25.295752626783564,51.412267468339714,2210.2420247395835,2,blue,DC
25.295674403399698,51.412718925624425,2210.2420247395835,3,yellow,Ultra brzi
25.295934504192456,51.41222929583342,2210.2420247395835,2,blue,DC
25.229208636413286,51.49596686659117,2189.3234049479165,4,green,AC nivo 2
25.229042221053863,51.49595261857683,2189.3234049479165,2,blue,DC
25.2291668643673,51.49586233912476,2189.3234049479165,3,yellow,Ultra brzi
25.195663091779746,51.43752695556792,2185.72412109375,3,yellow,Ultra brzi
25.195635050222158,51.43769491943049,2185.72412109375,3,yellow,Ultra brzi
25.195766460991347,51.437548805074584,2185.72412109375,4,green,AC nivo 2
25.245882717025985,51.52070441308454,2124.4401041666665,1,red,AC nivo 2
25.24582234559148,51.52091686117898,2124.4401041666665,2,blue,DC
25.246078594181437,51.52073900219624,2124.4401041666665,2,blue,DC
25.287454652244076,51.420766361498416,2107.3736979166665,4,green,AC nivo 2
25.287486194153203,51.420769692518896,2107.3736979166665,2,blue,DC
25.287436348557883,51.420977594142435,2107.3736979166665,1,red,AC nivo 2
25.295756638524598,51.50422663127388,2103.0999348958335,1,red,AC nivo 2
25.295878833159367,51.50415753167711,2103.0999348958335,2,blue,DC
25.295825724525134,51.50415820971759,2103.0999348958335,1,red,AC nivo 2
25.27921435472544,51.412533176917684,2096.8387044270835,2,blue,DC
25.27936240112576,51.41248777019651,2096.8387044270835,1,red,AC nivo 2
25.279175909839015,51.41248820001258,2096.8387044270835,2,blue,DC
25.24578405959392,51.48737996983609,2093.2171223958335,4,green,AC nivo 2
25.24566841825628,51.48760487014727,2093.2171223958335,1,red,AC nivo 2
25.2457839904421,51.48764190626293,2093.2171223958335,2,blue,DC
25.179159799460894,51.45428203203012,2085.6624348958335,2,blue,DC
25.17912528344471,51.454155967913245,2085.6624348958335,1,red,AC nivo 2
25.179148344293683,51.45428924213718,2085.6624348958335,2,blue,DC
25.21228779226829,51.479206345188956,2084.9830729166665,2,blue,DC
25.212405791240883,51.479034684636574,2084.9830729166665,2,blue,DC
25.212536609930016,51.47912285529073,2084.9830729166665,1,red,AC nivo 2
25.229251115489948,51.48757042986431,2078.57861328125,1,red,AC nivo 2
25.229264432391698,51.48762481249035,2078.57861328125,1,red,AC nivo 2
25.229135167371687,51.48748157457891,2078.57861328125,1,red,AC nivo 2
25.312468486869523,51.47067025391455,2078.033203125,1,red,AC nivo 2
25.312281225298175,51.47095935660641,2078.033203125,1,red,AC nivo 2
25.31253700230891,51.47078058877735,2078.033203125,1,red,AC nivo 2
25.22095704601108,51.429401860235515,2077.3020833333335,1,red,AC nivo 2
25.22094586893311,51.4293540762664,2077.3020833333335,1,red,AC nivo 2
25.22079630955936,51.42926514018866,2077.3020833333335,1,red,AC nivo 2
25.19559811023525,51.429074406242556,2050.6897786458335,1,red,AC nivo 2
25.19587730025558,51.42916636557764,2050.6897786458335,1,red,AC nivo 2
25.195813787739507,51.429050308974674,2050.6897786458335,2,blue,DC
25.28743916515969,51.41277800851126,2049.0148111979165,1,red,AC nivo 2
25.28748329248474,51.4127111084424,2049.0148111979165,2,blue,DC
25.28770062413234,51.412448401576874,2049.0148111979165,3,yellow,Ultra brzi
25.26245107074832,51.512290532972116,2045.2184244791667,2,blue,DC
25.262525091071357,51.51242307121318,2045.2184244791667,3,yellow,Ultra brzi
25.262348866590607,51.512328112272385,2045.2184244791667,2,blue,DC
25.329353253700436,51.47899128085063,2024.8287760416667,2,blue,DC
25.3291885601387,51.479149211852246,2024.8287760416667,1,red,AC nivo 2
25.329079166057788,51.47926110743465,2024.8287760416667,2,blue,DC
25.23758805008341,51.50408714439962,2016.7438151041667,1,red,AC nivo 2
25.237499734343043,51.50417163125185,2016.7438151041667,4,green,AC nivo 2
25.23744950737421,51.504391481169534,2016.7438151041667,1,red,AC nivo 2
25.237544343187867,51.54583862051714,2014.6905924479167,1,red,AC nivo 2
25.237446645614366,51.54597942158967,2014.6905924479167,1,red,AC nivo 2
25.237345137183606,51.54603178398244,2014.6905924479167,3,yellow,Ultra brzi
25.220873527934522,51.48766044371842,2010.8084309895833,3,yellow,Ultra brzi
25.22087713293658,51.487226371553,2010.8084309895833,2,blue,DC
25.22085914564167,51.487470256566965,2010.8084309895833,3,yellow,Ultra brzi
25.237547487809596,51.55397143323682,2007.0948893229167,1,red,AC nivo 2
25.237494164016926,51.55416934264562,2007.0948893229167,3,yellow,Ultra brzi
25.23759977397321,51.554360029187414,2007.0948893229167,1,red,AC nivo 2
25.25423969204019,51.51254599441381,1995.1570638020833,1,red,AC nivo 2
25.254160317665924,51.512721272145264,1995.1570638020833,3,yellow,Ultra brzi
25.254152031529458,51.51251918911427,1995.1570638020833,2,blue,DC
25.237439763061676,51.53756987020655,1977.28466796875,3,yellow,Ultra brzi
25.237482486450276,51.53740573957267,1977.28466796875,3,yellow,Ultra brzi
25.23744988204574,51.53734857464027,1977.28466796875,1,red,AC nivo 2
25.220984040443934,51.47069077050805,1977.1448567708333,1,red,AC nivo 2
25.220724156845765,51.470911395868384,1977.1448567708333,4,green,AC nivo 2
25.220602436969045,51.47087884239562,1977.1448567708333,2,blue,DC
25.245907524612935,51.45426213226811,1976.3212890625,2,blue,DC
25.24571882624887,51.45413745812114,1976.3212890625,1,red,AC nivo 2
25.24572383775623,51.4540798738025,1976.3212890625,4,green,AC nivo 2
25.212341696548172,51.487604653855236,1975.42919921875,2,blue,DC
25.21242205240514,51.48765786010065,1975.42919921875,1,red,AC nivo 2
25.212495506143863,51.48746051093473,1975.42919921875,2,blue,DC
25.245715921349444,51.44608202861212,1973.6341145833333,3,yellow,Ultra brzi
25.24609493864374,51.445769759069414,1973.6341145833333,2,blue,DC
25.246048402994248,51.44589742744059,1973.6341145833333,4,green,AC nivo 2
25.254390145412863,51.46239276646907,1973.09130859375,3,yellow,Ultra brzi
25.254127117706844,51.46230262283503,1973.09130859375,2,blue,DC
25.254137494991593,51.462330888136314,1973.09130859375,4,green,AC nivo 2
25.154199239275048,51.595687301722805,1966.4873046875,2,blue,DC
25.154170731622532,51.59586017682834,1966.4873046875,1,red,AC nivo 2
25.154337462835908,51.59570990832724,1966.4873046875,1,red,AC nivo 2
25.229264735580607,51.47105226654784,1963.19775390625,1,red,AC nivo 2
25.22911361082769,51.47101237979525,1963.19775390625,2,blue,DC
25.2291311980871,51.4708825359834,1963.19775390625,2,blue,DC
25.237508850409625,51.56251794470794,1955.279296875,1,red,AC nivo 2
25.237516854730572,51.562508353999725,1955.279296875,1,red,AC nivo 2
25.23769007215696,51.56263211079622,1955.279296875,4,green,AC nivo 2
25.262465799112213,51.487494795574534,1908.59423828125,3,yellow,Ultra brzi
25.262355799453594,51.48747378400495,1908.59423828125,1,red,AC nivo 2
25.262444601004187,51.4875003915145,1908.59423828125,3,yellow,Ultra brzi
25.253951867952384,51.50426969722278,1888.6533203125,2,blue,DC
25.254065737906988,51.50426594412905,1888.6533203125,1,red,AC nivo 2
25.254223709696618,51.50413630066339,1888.6533203125,1,red,AC nivo 2
25.295813581262053,51.420689891168514,1888.3697916666667,1,red,AC nivo 2
25.29585611769128,51.420728139566265,1888.3697916666667,2,blue,DC
25.295737812006642,51.42080353461141,1888.3697916666667,1,red,AC nivo 2
25.312664603918225,51.495629143552,1887.8678385416667,2,blue,DC
25.31232147248624,51.49561693803728,1887.8678385416667,2,blue,DC
25.31247505599649,51.495586416821666,1887.8678385416667,2,blue,DC
25.262558056058257,51.52078263357626,1885.75390625,2,blue,DC
25.26260508055658,51.52082268032804,1885.75390625,1,red,AC nivo 2
25.262451646356098,51.52083334832522,1885.75390625,1,red,AC nivo 2
25.245872987185823,51.512408649088144,1870.3414713541667,1,red,AC nivo 2
25.245811680743284,51.51243868235607,1870.3414713541667,2,blue,DC
25.24577198716589,51.512591115651844,1870.3414713541667,1,red,AC nivo 2
25.1708343618771,51.59584281088101,1861.6329752604167,2,blue,DC
25.17086600179076,51.595551699644865,1861.6329752604167,2,blue,DC
25.170840086060927,51.59588030102599,1861.6329752604167,3,yellow,Ultra brzi
25.32082073068067,51.48751925304283,1850.8487955729167,2,blue,DC
25.32077505299394,51.48741028873157,1850.8487955729167,4,green,AC nivo 2
25.320608017484496,51.48739575764464,1850.8487955729167,1,red,AC nivo 2
25.287660453232906,51.42895582155665,1841.3849283854167,2,blue,DC
25.28764613703068,51.429095981612086,1841.3849283854167,1,red,AC nivo 2
25.287490098871668,51.42916557891655,1841.3849283854167,1,red,AC nivo 2
25.27927984337689,51.42092611530894,1840.39306640625,1,red,AC nivo 2
25.279238943906833,51.42073102803238,1840.39306640625,2,blue,DC
25.279224100119187,51.42083389015585,1840.39306640625,2,blue,DC
25.254169574420644,51.48745196247118,1837.0188802083333,1,red,AC nivo 2
25.254190875258114,51.487579921417144,1837.0188802083333,1,red,AC nivo 2
25.25399257836705,51.48734107787259,1837.0188802083333,1,red,AC nivo 2
25.270864941392635,51.421007655951556,1822.3282877604167,1,red,AC nivo 2
25.270715795474455,51.420807614088694,1822.3282877604167,1,red,AC nivo 2
25.27064158692118,51.420714964145844,1822.3282877604167,1,red,AC nivo 2
25.26252741855759,51.47097749877385,1817.4246419270833,1,red,AC nivo 2
25.262613186045968,51.470920679714446,1817.4246419270833,1,red,AC nivo 2
25.262568807868792,51.47054466701323,1817.4246419270833,3,yellow,Ultra brzi
25.270754566006662,51.41251252156338,1816.5657552083333,2,blue,DC
25.270745625608136,51.41244600536274,1816.5657552083333,4,green,AC nivo 2
25.270938411194667,51.41260390928327,1816.5657552083333,2,blue,DC
25.25423987153652,51.49557943023502,1816.4021809895833,2,blue,DC
25.254265065240535,51.49581738524732,1816.4021809895833,1,red,AC nivo 2
25.254166589184745,51.49586542706556,1816.4021809895833,3,yellow,Ultra brzi
25.253966638025812,51.53759286560364,1805.3977864583333,2,blue,DC
25.254188956655124,51.537751043874955,1805.3977864583333,3,yellow,Ultra brzi
25.25415400765367,51.53744092049079,1805.3977864583333,2,blue,DC
25.25401746540267,51.478985864152975,1803.95263671875,2,blue,DC
25.2542067861293,51.47914595256282,1803.95263671875,2,blue,DC
25.254258314464245,51.47895782449613,1803.95263671875,1,red,AC nivo 2
25.187503366132642,51.43758673501262,1796.4581705729167,1,red,AC nivo 2
25.187594270755095,51.43747035396533,1796.4581705729167,1,red,AC nivo 2
25.187453189991636,51.437707102264156,1796.4581705729167,1,red,AC nivo 2
25.187587622857396,51.60427241409542,1772.89306640625,2,blue,DC
25.18740811982813,51.604291769203215,1772.89306640625,1,red,AC nivo 2
25.187362775596174,51.60405056502439,1772.89306640625,1,red,AC nivo 2
25.24561578499014,51.52927464137658,1766.037109375,1,red,AC nivo 2
25.24596252799112,51.528926975403834,1766.037109375,2,blue,DC
25.245648070705325,51.52923826054468,1766.037109375,1,red,AC nivo 2
25.19576544960647,51.504200764205414,1765.8876953125,1,red,AC nivo 2
25.195686175305713,51.503935859085125,1765.8876953125,2,blue,DC
25.19585928921353,51.50408569647228,1765.8876953125,3,yellow,Ultra brzi
25.179195419028233,51.60439335669137,1761.5774739583333,2,blue,DC
25.17910215141335,51.60391872287932,1761.5774739583333,3,yellow,Ultra brzi
25.179307654310897,51.60436983076773,1761.5774739583333,2,blue,DC
25.23743307284559,51.48753252852859,1755.25537109375,2,blue,DC
25.237352192772605,51.487745706676066,1755.25537109375,1,red,AC nivo 2
25.237521948295374,51.48749226858664,1755.25537109375,2,blue,DC
25.22075634213347,51.47936236586577,1751.0921223958333,1,red,AC nivo 2
25.220843012147757,51.479168096500516,1751.0921223958333,2,blue,DC
25.22105836064438,51.479237744925314,1751.0921223958333,1,red,AC nivo 2
